No.,Time,Source,Destination,Protocol,Length,Info,Source Latitude,Source Longitude,Destination Latitude,Destination Longitude
4592,9.336599,184.84.222.144,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],37.4852,-122.2364,37.4404,-121.8705
4593,9.336874,24.6.173.220,184.84.222.144,TCP,54,10854 > 80 [ACK] Seq=427 Ack=1051329 Win=213160 Len=0,37.4404,-121.8705,37.4852,-122.2364
4594,9.337652,184.84.222.144,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],37.4852,-122.2364,37.4404,-121.8705
4595,9.337655,184.84.222.144,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],37.4852,-122.2364,37.4404,-121.8705
4596,9.337662,184.84.222.144,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],37.4852,-122.2364,37.4404,-121.8705
4597,9.337842,24.6.173.220,184.84.222.144,TCP,54,10854 > 80 [ACK] Seq=427 Ack=1055709 Win=211700 Len=0,37.4404,-121.8705,37.4852,-122.2364
4598,9.338612,184.84.222.144,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],37.4852,-122.2364,37.4404,-121.8705
4599,9.338616,184.84.222.144,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],37.4852,-122.2364,37.4404,-121.8705
4600,9.338816,24.6.173.220,184.84.222.144,TCP,54,10854 > 80 [ACK] Seq=427 Ack=1058629 Win=214620 Len=0,37.4404,-121.8705,37.4852,-122.2364
4601,9.33958,184.84.222.144,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],37.4852,-122.2364,37.4404,-121.8705
4602,9.339585,184.84.222.144,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],37.4852,-122.2364,37.4404,-121.8705
4603,9.339675,24.6.173.220,66.151.158.177,TLSv1,69,Application Data,37.4404,-121.8705,33.7516,-84.3915
4604,9.339787,24.6.173.220,184.84.222.144,TCP,54,10854 > 80 [ACK] Seq=427 Ack=1061549 Win=213160 Len=0,37.4404,-121.8705,37.4852,-122.2364
4605,9.340553,184.84.222.144,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],37.4852,-122.2364,37.4404,-121.8705
4606,9.341511,184.84.222.144,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],37.4852,-122.2364,37.4404,-121.8705
4607,9.341515,184.84.222.144,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],37.4852,-122.2364,37.4404,-121.8705
4608,9.341517,184.84.222.144,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],37.4852,-122.2364,37.4404,-121.8705
4609,9.341601,24.6.173.220,184.84.222.144,TCP,54,10854 > 80 [ACK] Seq=427 Ack=1067389 Win=208780 Len=0,37.4404,-121.8705,37.4852,-122.2364
4610,9.342361,184.84.222.144,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],37.4852,-122.2364,37.4404,-121.8705
4611,9.342363,184.84.222.144,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],37.4852,-122.2364,37.4404,-121.8705
4612,9.342487,24.6.173.220,184.84.222.144,TCP,54,10854 > 80 [ACK] Seq=427 Ack=1070309 Win=207320 Len=0,37.4404,-121.8705,37.4852,-122.2364
4613,9.34326,184.84.222.144,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],37.4852,-122.2364,37.4404,-121.8705
4614,9.343262,184.84.222.144,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],37.4852,-122.2364,37.4404,-121.8705
4615,9.343348,24.6.173.220,184.84.222.144,TCP,54,10854 > 80 [ACK] Seq=427 Ack=1073229 Win=207320 Len=0,37.4404,-121.8705,37.4852,-122.2364
4616,9.344143,184.84.222.144,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],37.4852,-122.2364,37.4404,-121.8705
4617,9.344145,184.84.222.144,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],37.4852,-122.2364,37.4404,-121.8705
4618,9.34429,24.6.173.220,184.84.222.144,TCP,54,10854 > 80 [ACK] Seq=427 Ack=1076149 Win=205860 Len=0,37.4404,-121.8705,37.4852,-122.2364
4619,9.345081,184.84.222.144,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],37.4852,-122.2364,37.4404,-121.8705
4620,9.345085,184.84.222.144,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],37.4852,-122.2364,37.4404,-121.8705
4621,9.345316,24.6.173.220,184.84.222.144,TCP,54,10854 > 80 [ACK] Seq=427 Ack=1079069 Win=205860 Len=0,37.4404,-121.8705,37.4852,-122.2364
4622,9.346086,184.84.222.144,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],37.4852,-122.2364,37.4404,-121.8705
4623,9.346089,184.84.222.144,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],37.4852,-122.2364,37.4404,-121.8705
4624,9.346167,24.6.173.220,184.84.222.144,TCP,54,10854 > 80 [ACK] Seq=427 Ack=1081989 Win=204400 Len=0,37.4404,-121.8705,37.4852,-122.2364
4625,9.346948,184.84.222.144,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],37.4852,-122.2364,37.4404,-121.8705
4626,9.34695,184.84.222.144,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],37.4852,-122.2364,37.4404,-121.8705
4627,9.347078,24.6.173.220,184.84.222.144,TCP,54,10854 > 80 [ACK] Seq=427 Ack=1084909 Win=204400 Len=0,37.4404,-121.8705,37.4852,-122.2364
4628,9.347904,184.84.222.144,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],37.4852,-122.2364,37.4404,-121.8705
4629,9.347906,184.84.222.144,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],37.4852,-122.2364,37.4404,-121.8705
4630,9.348049,24.6.173.220,184.84.222.144,TCP,54,10854 > 80 [ACK] Seq=427 Ack=1087829 Win=202940 Len=0,37.4404,-121.8705,37.4852,-122.2364
4631,9.348877,184.84.222.144,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],37.4852,-122.2364,37.4404,-121.8705
4632,9.348879,184.84.222.144,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],37.4852,-122.2364,37.4404,-121.8705
4633,9.349017,24.6.173.220,184.84.222.144,TCP,54,10854 > 80 [ACK] Seq=427 Ack=1090749 Win=202940 Len=0,37.4404,-121.8705,37.4852,-122.2364
4634,9.349838,184.84.222.144,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],37.4852,-122.2364,37.4404,-121.8705
4635,9.34984,184.84.222.144,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],37.4852,-122.2364,37.4404,-121.8705
4636,9.349982,24.6.173.220,184.84.222.144,TCP,54,10854 > 80 [ACK] Seq=427 Ack=1093669 Win=201480 Len=0,37.4404,-121.8705,37.4852,-122.2364
4637,9.350748,184.84.222.144,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],37.4852,-122.2364,37.4404,-121.8705
4638,9.350751,184.84.222.144,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],37.4852,-122.2364,37.4404,-121.8705
4639,9.350896,24.6.173.220,184.84.222.144,TCP,54,10854 > 80 [ACK] Seq=427 Ack=1096589 Win=201480 Len=0,37.4404,-121.8705,37.4852,-122.2364
4640,9.351658,184.84.222.144,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],37.4852,-122.2364,37.4404,-121.8705
4641,9.351661,184.84.222.144,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],37.4852,-122.2364,37.4404,-121.8705
4642,9.351767,24.6.173.220,184.84.222.144,TCP,54,10854 > 80 [ACK] Seq=427 Ack=1099509 Win=200020 Len=0,37.4404,-121.8705,37.4852,-122.2364
4643,9.352556,184.84.222.144,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],37.4852,-122.2364,37.4404,-121.8705
4644,9.352559,184.84.222.144,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],37.4852,-122.2364,37.4404,-121.8705
4645,9.352665,24.6.173.220,184.84.222.144,TCP,54,10854 > 80 [ACK] Seq=427 Ack=1102429 Win=200020 Len=0,37.4404,-121.8705,37.4852,-122.2364
4646,9.353444,184.84.222.144,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],37.4852,-122.2364,37.4404,-121.8705
4647,9.353448,184.84.222.144,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],37.4852,-122.2364,37.4404,-121.8705
4648,9.35364,24.6.173.220,184.84.222.144,TCP,54,10854 > 80 [ACK] Seq=427 Ack=1105349 Win=200020 Len=0,37.4404,-121.8705,37.4852,-122.2364
4649,9.35441,184.84.222.144,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],37.4852,-122.2364,37.4404,-121.8705
4650,9.354412,184.84.222.144,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],37.4852,-122.2364,37.4404,-121.8705
4651,9.354516,24.6.173.220,184.84.222.144,TCP,54,10854 > 80 [ACK] Seq=427 Ack=1108269 Win=198560 Len=0,37.4404,-121.8705,37.4852,-122.2364
4652,9.355343,184.84.222.144,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],37.4852,-122.2364,37.4404,-121.8705
4653,9.355346,184.84.222.144,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],37.4852,-122.2364,37.4404,-121.8705
4654,9.35545,24.6.173.220,184.84.222.144,TCP,54,10854 > 80 [ACK] Seq=427 Ack=1111189 Win=198560 Len=0,37.4404,-121.8705,37.4852,-122.2364
4655,9.35622,184.84.222.144,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],37.4852,-122.2364,37.4404,-121.8705
4656,9.356222,184.84.222.144,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],37.4852,-122.2364,37.4404,-121.8705
4657,9.356325,24.6.173.220,184.84.222.144,TCP,54,10854 > 80 [ACK] Seq=427 Ack=1114109 Win=197100 Len=0,37.4404,-121.8705,37.4852,-122.2364
4658,9.357093,184.84.222.144,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],37.4852,-122.2364,37.4404,-121.8705
4659,9.357096,184.84.222.144,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],37.4852,-122.2364,37.4404,-121.8705
4660,9.357205,24.6.173.220,184.84.222.144,TCP,54,10854 > 80 [ACK] Seq=427 Ack=1117029 Win=197100 Len=0,37.4404,-121.8705,37.4852,-122.2364
4661,9.357965,184.84.222.144,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],37.4852,-122.2364,37.4404,-121.8705
4662,9.357968,184.84.222.144,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],37.4852,-122.2364,37.4404,-121.8705
4663,9.358077,24.6.173.220,184.84.222.144,TCP,54,10854 > 80 [ACK] Seq=427 Ack=1119949 Win=197100 Len=0,37.4404,-121.8705,37.4852,-122.2364
4664,9.3589,184.84.222.144,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],37.4852,-122.2364,37.4404,-121.8705
4665,9.358903,184.84.222.144,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],37.4852,-122.2364,37.4404,-121.8705
4666,9.359047,24.6.173.220,184.84.222.144,TCP,54,10854 > 80 [ACK] Seq=427 Ack=1122869 Win=195640 Len=0,37.4404,-121.8705,37.4852,-122.2364
4667,9.359875,184.84.222.144,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],37.4852,-122.2364,37.4404,-121.8705
4668,9.359878,184.84.222.144,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],37.4852,-122.2364,37.4404,-121.8705
4669,9.36001,24.6.173.220,184.84.222.144,TCP,54,10854 > 80 [ACK] Seq=427 Ack=1125789 Win=195640 Len=0,37.4404,-121.8705,37.4852,-122.2364
4670,9.360802,184.84.222.144,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],37.4852,-122.2364,37.4404,-121.8705
4671,9.360805,184.84.222.144,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],37.4852,-122.2364,37.4404,-121.8705
4672,9.360925,24.6.173.220,184.84.222.144,TCP,54,10854 > 80 [ACK] Seq=427 Ack=1128709 Win=195640 Len=0,37.4404,-121.8705,37.4852,-122.2364
4673,9.361702,184.84.222.144,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],37.4852,-122.2364,37.4404,-121.8705
4674,9.361704,184.84.222.144,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],37.4852,-122.2364,37.4404,-121.8705
4675,9.361787,24.6.173.220,184.84.222.144,TCP,54,10854 > 80 [ACK] Seq=427 Ack=1131629 Win=195640 Len=0,37.4404,-121.8705,37.4852,-122.2364
4676,9.362542,184.84.222.144,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],37.4852,-122.2364,37.4404,-121.8705
4677,9.362555,184.84.222.144,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],37.4852,-122.2364,37.4404,-121.8705
4678,9.362642,24.6.173.220,184.84.222.144,TCP,54,10854 > 80 [ACK] Seq=427 Ack=1134549 Win=194180 Len=0,37.4404,-121.8705,37.4852,-122.2364
4679,9.363389,184.84.222.144,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],37.4852,-122.2364,37.4404,-121.8705
4680,9.363391,184.84.222.144,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],37.4852,-122.2364,37.4404,-121.8705
4681,9.363469,24.6.173.220,184.84.222.144,TCP,54,10854 > 80 [ACK] Seq=427 Ack=1137469 Win=194180 Len=0,37.4404,-121.8705,37.4852,-122.2364
4682,9.364278,184.84.222.144,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],37.4852,-122.2364,37.4404,-121.8705
4683,9.365097,184.84.222.144,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],37.4852,-122.2364,37.4404,-121.8705
4684,9.365105,184.84.222.144,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],37.4852,-122.2364,37.4404,-121.8705
4685,9.365111,184.84.222.144,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],37.4852,-122.2364,37.4404,-121.8705
4686,9.365236,24.6.173.220,184.84.222.144,TCP,54,10854 > 80 [ACK] Seq=427 Ack=1143309 Win=191260 Len=0,37.4404,-121.8705,37.4852,-122.2364
4687,9.366042,184.84.222.144,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],37.4852,-122.2364,37.4404,-121.8705
4688,9.366828,184.84.222.144,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],37.4852,-122.2364,37.4404,-121.8705
4689,9.366833,184.84.222.144,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],37.4852,-122.2364,37.4404,-121.8705
4690,9.366836,184.84.222.144,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],37.4852,-122.2364,37.4404,-121.8705
4691,9.366948,24.6.173.220,184.84.222.144,TCP,54,10854 > 80 [ACK] Seq=427 Ack=1149149 Win=189800 Len=0,37.4404,-121.8705,37.4852,-122.2364
4692,9.367699,184.84.222.144,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],37.4852,-122.2364,37.4404,-121.8705
4693,9.368477,184.84.222.144,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],37.4852,-122.2364,37.4404,-121.8705
4694,9.368491,184.84.222.144,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],37.4852,-122.2364,37.4404,-121.8705
4695,9.368584,24.6.173.220,184.84.222.144,TCP,54,10854 > 80 [ACK] Seq=427 Ack=1153529 Win=198560 Len=0,37.4404,-121.8705,37.4852,-122.2364
4696,9.369335,184.84.222.144,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],37.4852,-122.2364,37.4404,-121.8705
4697,9.369338,184.84.222.144,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],37.4852,-122.2364,37.4404,-121.8705
4698,9.369428,24.6.173.220,184.84.222.144,TCP,54,10854 > 80 [ACK] Seq=427 Ack=1156449 Win=198560 Len=0,37.4404,-121.8705,37.4852,-122.2364
4699,9.370233,184.84.222.144,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],37.4852,-122.2364,37.4404,-121.8705
4700,9.370238,184.84.222.144,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],37.4852,-122.2364,37.4404,-121.8705
4701,9.370353,24.6.173.220,184.84.222.144,TCP,54,10854 > 80 [ACK] Seq=427 Ack=1159369 Win=198560 Len=0,37.4404,-121.8705,37.4852,-122.2364
4702,9.371148,184.84.222.144,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],37.4852,-122.2364,37.4404,-121.8705
4703,9.371151,184.84.222.144,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],37.4852,-122.2364,37.4404,-121.8705
4704,9.371299,24.6.173.220,184.84.222.144,TCP,54,10854 > 80 [ACK] Seq=427 Ack=1162289 Win=197100 Len=0,37.4404,-121.8705,37.4852,-122.2364
4705,9.372099,184.84.222.144,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],37.4852,-122.2364,37.4404,-121.8705
4706,9.372102,184.84.222.144,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],37.4852,-122.2364,37.4404,-121.8705
4707,9.372214,24.6.173.220,184.84.222.144,TCP,54,10854 > 80 [ACK] Seq=427 Ack=1165209 Win=197100 Len=0,37.4404,-121.8705,37.4852,-122.2364
4708,9.372979,184.84.222.144,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],37.4852,-122.2364,37.4404,-121.8705
4709,9.372981,184.84.222.144,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],37.4852,-122.2364,37.4404,-121.8705
4710,9.373135,24.6.173.220,184.84.222.144,TCP,54,10854 > 80 [ACK] Seq=427 Ack=1168129 Win=197100 Len=0,37.4404,-121.8705,37.4852,-122.2364
4711,9.373956,184.84.222.144,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],37.4852,-122.2364,37.4404,-121.8705
4712,9.373959,184.84.222.144,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],37.4852,-122.2364,37.4404,-121.8705
4713,9.3741,24.6.173.220,184.84.222.144,TCP,54,10854 > 80 [ACK] Seq=427 Ack=1171049 Win=195640 Len=0,37.4404,-121.8705,37.4852,-122.2364
4714,9.374877,184.84.222.144,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],37.4852,-122.2364,37.4404,-121.8705
4715,9.374879,184.84.222.144,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],37.4852,-122.2364,37.4404,-121.8705
4716,9.375012,24.6.173.220,184.84.222.144,TCP,54,10854 > 80 [ACK] Seq=427 Ack=1173969 Win=195640 Len=0,37.4404,-121.8705,37.4852,-122.2364
4717,9.37585,184.84.222.144,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],37.4852,-122.2364,37.4404,-121.8705
4718,9.375852,184.84.222.144,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],37.4852,-122.2364,37.4404,-121.8705
4719,9.375979,24.6.173.220,184.84.222.144,TCP,54,10854 > 80 [ACK] Seq=427 Ack=1176889 Win=195640 Len=0,37.4404,-121.8705,37.4852,-122.2364
4720,9.376735,184.84.222.144,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],37.4852,-122.2364,37.4404,-121.8705
4721,9.376737,184.84.222.144,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],37.4852,-122.2364,37.4404,-121.8705
4722,9.376815,24.6.173.220,184.84.222.144,TCP,54,10854 > 80 [ACK] Seq=427 Ack=1179809 Win=194180 Len=0,37.4404,-121.8705,37.4852,-122.2364
4723,9.377638,184.84.222.144,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],37.4852,-122.2364,37.4404,-121.8705
4724,9.377643,184.84.222.144,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],37.4852,-122.2364,37.4404,-121.8705
4725,9.377777,24.6.173.220,184.84.222.144,TCP,54,10854 > 80 [ACK] Seq=427 Ack=1182729 Win=194180 Len=0,37.4404,-121.8705,37.4852,-122.2364
4726,9.378577,184.84.222.144,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],37.4852,-122.2364,37.4404,-121.8705
4727,9.378581,184.84.222.144,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],37.4852,-122.2364,37.4404,-121.8705
4728,9.378793,24.6.173.220,184.84.222.144,TCP,54,10854 > 80 [ACK] Seq=427 Ack=1185649 Win=194180 Len=0,37.4404,-121.8705,37.4852,-122.2364
4729,9.379606,184.84.222.144,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],37.4852,-122.2364,37.4404,-121.8705
4730,9.379607,184.84.222.144,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],37.4852,-122.2364,37.4404,-121.8705
4731,9.379693,24.6.173.220,184.84.222.144,TCP,54,10854 > 80 [ACK] Seq=427 Ack=1188569 Win=194180 Len=0,37.4404,-121.8705,37.4852,-122.2364
4732,9.380544,184.84.222.144,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],37.4852,-122.2364,37.4404,-121.8705
4733,9.380547,184.84.222.144,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],37.4852,-122.2364,37.4404,-121.8705
4734,9.380621,24.6.173.220,184.84.222.144,TCP,54,10854 > 80 [ACK] Seq=427 Ack=1191489 Win=192720 Len=0,37.4404,-121.8705,37.4852,-122.2364
4735,9.381438,184.84.222.144,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],37.4852,-122.2364,37.4404,-121.8705
4736,9.38144,184.84.222.144,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],37.4852,-122.2364,37.4404,-121.8705
4737,9.381552,24.6.173.220,184.84.222.144,TCP,54,10854 > 80 [ACK] Seq=427 Ack=1194409 Win=192720 Len=0,37.4404,-121.8705,37.4852,-122.2364
4738,9.382345,184.84.222.144,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],37.4852,-122.2364,37.4404,-121.8705
4739,9.382348,184.84.222.144,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],37.4852,-122.2364,37.4404,-121.8705
4740,9.382446,24.6.173.220,184.84.222.144,TCP,54,10854 > 80 [ACK] Seq=427 Ack=1197329 Win=192720 Len=0,37.4404,-121.8705,37.4852,-122.2364
4741,9.383588,184.84.222.144,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],37.4852,-122.2364,37.4404,-121.8705
4742,9.38359,184.84.222.144,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],37.4852,-122.2364,37.4404,-121.8705
4743,9.383593,184.84.222.144,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],37.4852,-122.2364,37.4404,-121.8705
4744,9.383693,24.6.173.220,184.84.222.144,TCP,54,10854 > 80 [ACK] Seq=427 Ack=1201709 Win=192720 Len=0,37.4404,-121.8705,37.4852,-122.2364
4745,9.384524,184.84.222.144,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],37.4852,-122.2364,37.4404,-121.8705
4746,9.384527,66.151.158.177,24.6.173.220,TLSv1,69,Application Data,33.7516,-84.3915,37.4404,-121.8705
4747,9.384528,184.84.222.144,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],37.4852,-122.2364,37.4404,-121.8705
4748,9.384608,24.6.173.220,184.84.222.144,TCP,54,10854 > 80 [ACK] Seq=427 Ack=1204629 Win=202940 Len=0,37.4404,-121.8705,37.4852,-122.2364
4749,9.385586,184.84.222.144,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],37.4852,-122.2364,37.4404,-121.8705
4750,9.385589,184.84.222.144,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],37.4852,-122.2364,37.4404,-121.8705
4751,9.385592,184.84.222.144,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],37.4852,-122.2364,37.4404,-121.8705
4752,9.385678,24.6.173.220,184.84.222.144,TCP,54,10854 > 80 [ACK] Seq=427 Ack=1209009 Win=205860 Len=0,37.4404,-121.8705,37.4852,-122.2364
4753,9.386501,184.84.222.144,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],37.4852,-122.2364,37.4404,-121.8705
4754,9.387329,184.84.222.144,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],37.4852,-122.2364,37.4404,-121.8705
4755,9.387341,184.84.222.144,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],37.4852,-122.2364,37.4404,-121.8705
4756,9.387515,24.6.173.220,184.84.222.144,TCP,54,10854 > 80 [ACK] Seq=427 Ack=1213389 Win=213160 Len=0,37.4404,-121.8705,37.4852,-122.2364
4757,9.388278,184.84.222.144,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],37.4852,-122.2364,37.4404,-121.8705
4758,9.38828,184.84.222.144,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],37.4852,-122.2364,37.4404,-121.8705
4759,9.38838,24.6.173.220,184.84.222.144,TCP,54,10854 > 80 [ACK] Seq=427 Ack=1216309 Win=211700 Len=0,37.4404,-121.8705,37.4852,-122.2364
4760,9.389143,184.84.222.144,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],37.4852,-122.2364,37.4404,-121.8705
4761,9.389145,184.84.222.144,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],37.4852,-122.2364,37.4404,-121.8705
4762,9.389237,24.6.173.220,184.84.222.144,TCP,54,10854 > 80 [ACK] Seq=427 Ack=1219229 Win=210240 Len=0,37.4404,-121.8705,37.4852,-122.2364
4763,9.390521,184.84.222.144,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],37.4852,-122.2364,37.4404,-121.8705
4764,9.390523,184.84.222.144,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],37.4852,-122.2364,37.4404,-121.8705
4765,9.390526,184.84.222.144,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],37.4852,-122.2364,37.4404,-121.8705
4766,9.390616,24.6.173.220,184.84.222.144,TCP,54,10854 > 80 [ACK] Seq=427 Ack=1223609 Win=210240 Len=0,37.4404,-121.8705,37.4852,-122.2364
4767,9.391528,184.84.222.144,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],37.4852,-122.2364,37.4404,-121.8705
4768,9.39153,184.84.222.144,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],37.4852,-122.2364,37.4404,-121.8705
4769,9.391601,24.6.173.220,184.84.222.144,TCP,54,10854 > 80 [ACK] Seq=427 Ack=1226529 Win=217540 Len=0,37.4404,-121.8705,37.4852,-122.2364
4770,9.392578,184.84.222.144,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],37.4852,-122.2364,37.4404,-121.8705
4771,9.39258,184.84.222.144,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],37.4852,-122.2364,37.4404,-121.8705
4772,9.392655,24.6.173.220,184.84.222.144,TCP,54,10854 > 80 [ACK] Seq=427 Ack=1229449 Win=216080 Len=0,37.4404,-121.8705,37.4852,-122.2364
4773,9.393536,184.84.222.144,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],37.4852,-122.2364,37.4404,-121.8705
4774,9.393538,184.84.222.144,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],37.4852,-122.2364,37.4404,-121.8705
4775,9.393543,184.84.222.144,24.6.173.220,TCP,1514,[TCP segment of a reassembled PDU],37.4852,-122.2364,37.4404,-121.8705
4776,9.393633,24.6.173.220,184.84.222.144,TCP,54,10854 > 80 [ACK] Seq=427 Ack=1233829 Win=216080 Len=0,37.4404,-121.8705,37.4852,-122.2364
